"The study tests the claim that there will be connections between voters and their elected representatives based on voters' views of the economy and other metrics of incumbent performance in subnational regimes where a competitive multiparty system has been established, and there will be an absence of performance-based voting in dominant-party systems.",0
"The higher the levels of autocratic linkages, the lower the risk of autocratic regime breakdown.",1
The study presents the finding that modernization increased secularization and depressed religious voting; that modernization depressed religious voting is the portion of this finding selected.,1
The study tests the expectation that mainstream populations of more redistributive countries should be less likely to emphasize ascriptive characteristics in their definition of national identity than those in countries that redistribute less.,0
"Participants who are presented with a gender-based employment equity (EE) policy have more negative self-images, compared to those presented with a comparison policy",0
Facial appearance will predict leadership emergence,0
Self-esteem will be positively related to leadership role occupancy,0
"Consistent with sequential models of fertility, young Malawian women change their family size preferences following changes in their relationship and reproductive circumstances. They are more likely to revise their preferences when they enter a relationship...",0
Gender-neutral clock stopping policies increase male tenure rates.,0
"The study shows that politicization — operationalized as the appointment of co-partisans to senior positions in RAs [regulatory agencies] — is positively correlated with legal agency independence, even after controlling for a series of other predictors as well as variation across agencies, countries, and policy domains.",0
Managers’ pro-innovation attitude will be positively related to innovation adoption (H8).,1
"As hypothesized, women who completed Expand Your Horizon experienced improvements in various aspects of body image.",1
"The study tests the expectation that the complexity of democratic conceptualizations will be positively related to conventional participation (i.e., voting and attitudes toward legal protest); the relationship to voting is the portion of this expectation selected.",0
"The greater the proximity between a voter’s national story and a party’s national story, the greater the probability that the voter will cast his or her vote for that party, all else held constant (Hypothesis 1).",0
"Compared to SWD who were taught with EAI in special education resource rooms, SWD who were taught with EAI in inclusive mathematics classrooms had higher fraction computation scores at the pretest, but the EAI intervention reduced this disparity.",1
"We selected the claim that one cannot ignore the role of the male unemployment rate, which has a very strong indirect effect in the period in Norway (1988-1997) in which childbearing within cohabitation was diffusing. This result gives some support to the idea of a pattern of disadvantage in which non marital childbearing is argued to be more common among the lower socioeconomic strata.",1
"We selected the claim that racial disparities in arrest rates in the contemporary United States are more closely related to how young adults are perceived racially by others, relative to how they identify their own race.",1
"We selected the claim that the relative timing of childbearing and housing transitions show that many housing-related moves take place during pregnancy. More precisely, there exists a pattern such that a woman becomes pregnant, and the couple moves to a new house where the child was born.",1
Railroads increase real income levels (RESULT 3).,1
There is a positive and significant association between innovation and the firm’s share of equity owned by institutions.,1
Clients who believe they share a Veteran identity with their counselor will report being treated better by the counselor and be more satisfied with the program; that they will be more satisfied with the program is the portion of this expectation selected.,0
"We also find that indicators of some concepts which have received relatively little attention in the literature, including demographic youth bulges, perform relatively well.",1
"The closer the policy preferences of a citizen to the preferences of the government, the less likely she is to favor responsiveness to the preferences of the majority of citizens.",1
"The obstinacy variant of the enforcement approach predicts a positive relation between the power of a state and its noncompliance record, and we can hypothesize that more powerful states violate European law more often than weaker states because they are less sensitive to the costs imposed by material and ideational sanctions.",0
"There are summer-specific differences by SES in children’s TV-watching time, such that the gap in children’s time use widens during summer vacation. The analysis of time diaries from the Activity Pattern Survey of California Children shows that children in low-income households watched nearly 2 more hours per day during the summer vacation than their peers in wealthier households.",1
"Balanced thinking strategies will result in solutions of higher quality, originality, and elegance and more viable vi-sion statements than positive or negative strategies alone",0
"Perceived external prestige mediates the positive relationship between external CSR [corporate social responsibility] (i.e., community-, environment-, and consumer-targeted initiatives) and organizational identification (Hypothesis 1a).",0
A greater density of welfare-oriented nonprofit organizations will be more effective at reducing income inequality in communities with greater government enforcement capabilities (Hypothesis 2a).,0
Entrepreneurial firms with more indirect ties to competitors via shared investors will be less innovative than firms with fewer such ties (Hypothesis 1).,0
Individuals engaged in a high degree of technological probing are more likely to engage in opportunity evaluation (Hypothesis 2).,0
Employees’ normative commitment to change is negatively related to organizational exit (Hypothesis 6a).,0
"In a small sample of meta-analyses (k = 8) which had both gray-literature and published effect sizes, effect sizes from published studies were, on average, 0.89 standard deviation units larger than effect sizes from gray literature.",0
"The Youth Voice project measured students’ self-report of bullying by adult teachers and staff, finding that adult perpetrators were significantly more likely to verbally bully students with disabilities.",1
The meta-analyses of studies of the Kids on the Block and Count Me In puppet shows indicated that the interventions had small effects on changes in students’ attitudes toward individuals with disabilities.,1
"We selected the claim that more economically advantaged groups experienced the largest percentage increases in three-generation coresidence: specifically, children in married households did so.",0
"We selected the claim that exposure to a subsidized housing program decreases the probability of becoming a teenage parent for  males. Therefore, contrary to popular stereotypes, subsidized housing does not lead to teenage parenthood and may in fact be beneficial for males.",0
"For the two most recent periods of post-Soviet history under observation (2001-2005 and 2006-2011), there has been a substantial decline of all types of marriages, arranged and non-arranged. Importantly, then, in this region, the economic rebound of the 2000s did not cause any recovery in marriage probabilities, as would have been expected from the pro-cyclical perspective on marriage response to economic swings.",1
"When examining data from 20 African Demographic and Health Surveys (DHS) and HIV/AIDS Indicator Surveys (AIS), it appears that junior wives of polygynous men are more likely to be HIV positive than the spouses of monogamous men.",1
"Reporting of non marital births is more complete in the teens than in the early 20s, a period of the life course found to be demographically dense.",0
"As the payday gets closer, the source of the self-control problem diminishes: the rewards of work and the cost of work are closer together in time. As a result, output should increase.",1
"The authors found that almost one out of four parents of children with chronic diseases fulfilled the criteria for PTSD [Posttraumatic Stress Disorder]. The prevalence was higher in mothers than in fathers (19.6% vs. 11.6%, respectively).",1
...immigrants and natives compete more with offshore workers than with one another.,1
The paper shows that a modification of payoffs from a prisoner’s dilemma game to a coordination game has a greater impact on behavior when the modification was implemented democratically than when it was imposed randomly by a computer.,1
"Using a study design well-established in recent research on racial bias among bureaucrats and legislators, the authors evaluate the presence of partisan bias among election administrators. Their results uncover some evidence of partisan bias, with putative Republicans more likely to receive a response than other constituents, particularly in Republican areas.",0
"As state reform movements grow, the probability of charter adoption increases (H5).",0
The authors' central hypothesis is that street-level workers are more likely to implement policy mandates in a manner that is congruent with policy intent when the aims and assumptions of the policy are consistent with the core institutional logic of the organizational field.,0
"When given no definition, respondents report significantly higher levels of red tape than when guided by the original definition.",0
"Because regional officials and case managers experience increased performance pressure in the wake of negative performance feedback, we expect regional sanction rates to increase in response to declining regional performance (The Feedback Hypothesis).",0
"The study tests the hypothesis that the London-based press was generally positive about the target regime (H1a), and finds instead that national press articles were generally negative and became more so over time.",0
The paper finds that firms with more powerful chief executive officers (CEOs) are more likely to add new directors with pre-existing network ties to the CEO.,1
The authors hypothesized that students would become more self-efficacious in scientific inquiry after participating in EcoMUVE.,0
The current study provides further empirical support for a teaching expectancy effect for immediate learning (Experiment 1; d = .55).,0
The paper finds that the bankruptcy announcement is a significantly negative event for the non-bankrupt partner of strategic alliances.,0
"Consistent with our model’s implications, the paper finds a strong positive correlation between stock market participation rates and private insurance penetration.",1
"Educators, parents, and youth have divergent perspectives on the strengths and needs of students, such that youth with disabilities tend to evaluate themselves more favorably than do adults; the portion of the finding selected is that students give higher ratings than parents on the Employment domain.",1
Facilitating conditions will be positively related to optimism bias.,1
"The results of this study suggest that younger women, those from Latin American countries, and those belonging to lower social classes are exposed to higher levels of NO2, both at their locations of residence and also when their time-activity patterns are taken into account, than other pregnant women in this cohort.",0
"Single-sex schooling is associated with the likelihood of gaining passes in specific subject disciplines; in particular, girls did better in science at single-sex schools. (That is to say, coeducation was associated with increased gender differentiation in subject-specific attainment.)",0
"When financial constraints are relaxed through lower tuition or higher aid, the value of pursuing a college degree and of remaining at the institution is enhanced; in particular, merit-based financial aid is associated with higher GPAs in the first year of college",1
"The indirect relationship between i-deals (idiosyncratic deals) and job satisfaction is moderated by LMX (leader-member exchange) differentiation, such that when LMX differentiation is higher, the indirect effects are stronger.",0
"Job seekers will demonstrate greater job pursuit for an ethical CEO's organization, compared to that of a morally-questionable | CEO",0
Groups with a leader with task representations that emphasize information elaboration elaborate more on decision-relevant information than groups without a leader.,0
Status inconsistency diminishes the positive association between department status and department research performance (Hypothesis 1a).,0
The relationship between change in targets and the current year’s performance deviation is weaker for young units than for mature units (Hypothesis 1).,0
"The higher the number of corporate donors upon which a theater relies (i.e., the salience of the ties with the extraneous stakeholder group), the lower its odds of obtaining peer recognition (Hypothesis 1).",1
More internationally diversified companies are less effective in determining whether their products are free of conflict minerals (Hypothesis 1b).,0
"For a given level of outsourcing, the deeper the relationships with repeated partners, the lower the prime contractor’s profitability (Hypothesis 2b).",0
"For total words written, first grade students wrote signifi-cantly more words than kindergarten students",1
Early-life SES independently predicts transitions across degrees of functional ability.,0
"In contrast with the author’s hypothesis, high-risk twins showed reduced recognition of fearful and happy facial expressions compared with low-risk twins.",0
Guided Internet-delivered cognitive behavioral therapy has significant effects (p < 0.05) on sleep quality.,0
Neuroimaging reveals that HCs activate dorso medial and bilateral dorso-lateral PFC more during reappraisal than those with GAD or PD.,0
The number of endorsed cognitive criteria better predicts co-morbidities with other disorders than does the number of neurovegetative criteria.,0
"Early processing speed has an independent contribution to later lexical proficiency, even after controlling for stability in language over this period.",0
Chinese mothers are more psychologically controlling than American mothers.,1
Classroom cross-ethnic friendships are associated with less perceived vulnerability,0
"The six-step assessment of ToM (theory-of-mind) development confirmed an alternative sequence of task acquisition for children with autism, with comprehension of feigned emotion preceding FB (false belief).",0
"The relation between parenting variables and effortful control (EC) is moderated b yDRD4 exon III VNTR genotype, such that the associations between negative parenting and children’s EC is more pronounced in children with the DRD47-repeat allele.",0
"hough precise agreement was modest, the self-report  Pubertal Development Scale (PDS) was correlated with the gonadal  measures of the physical exam for boys, suggesting they mutually capture underlying pubertal processes. If precision is not necessary, adolescents are relatively good observers of puberty.",1
The Achievement Awards program increased Bagrut rates in 2001 for girls.,0
"The analysis showed that not all reference points are of equal importance. Specifically, social reference points were found to affect citizens’ evaluation to a greater extent than historical reference points. This was the case both when the social reference point was local (i.e., other schools in the same municipality) as well as when the social reference point was national (i.e., the national unemployment rate). In both cases, the relative social reference point effect was almost twice as large as the effect for the historical reference point; the finding for the case of other schools in the same municipality is the portion selected.",1
Individuals in the dissociative-reexperiencing class were less likely to transition to the high-response class when receiving sertraline but not in PE [Prolonged Exposure]; that they were less likely to transition to the high-response class when receiving sertraline is the portion of this finding selected.,1
The study tests the expectation that families in both treatments would demonstrate significant reductions in children’s conduct problems and increases in positive parenting; the reductions in children's conduct problems is the portion of this expectation selected.,1
"The authors expect elections to occur earlier when civil wars end in settlements or truces than when they end in victories, more so in the case of rebel victories than in the case of incumbent victories.",0
States are more likely to attack or consider attacking the nuclear programs of states with which they recently experience violent militarized conflict (Hypothesis 1).,0
"Consistent with prior research, at the student-level, psychostimulants reduced the negative effects of H-I [hyperactivity and inattention] on student achievement, to a level where H-I had no significant impact on achievement.",1
"Students are more successful when solving text-picture items compared to text-only items (i.e., multimedia effect in testing) (H1).",0
"The authors consider that there is alignment between beliefs in complex, uncertain knowledge that is actively constructed and justified by inquiry and the epistemic nature of learning from multiple conflicting texts. Given this alignment, the authors expect that these epistemic beliefs positively predict curiosity (Hypothesis 1.a.)...for texts that present conflicting information.",0
The SEM [Structural Equation Modeling] revealed that the SR [self-regulation] measure was a statistically significant predictor of the students’ GPA [Grade Point Average] and their standardized test performance (VSOL); the result for students' GPA is the portion selected.,0
"It is hypothesized that a rational decision-making style would discriminate well between the educational decision-making profiles characterized by high exploration (i.e., achievement and moratorium) and low exploration (i.e., moratorium and diffusion); the comparison of the achievement and diffusion profiles is the portion selected.",0
"The authors' main prediction is that the clicker treatment will lead to greater student–teacher interaction, which encourages deeper cognitive processing during learning, which in turn will be reflected in improvements in exam score in the course. In short, the authors expect the clicker group to produce higher exam scores than the control group.",0
"Results also indicates that all ""self” (regulation and efficacy) factors are positively and statistically significantly related to each other, but negatively related to mathematics anxiety; the negative relationship between self-efficacy and mathematics anxiety is the portion selected.",1
"In time-series regression analysis, the paper shows that nearness to the 52-week high positively predicts future returns.",0
"We... provide evidence that these reforms predict firm value when they should (large firms’ market values increase, relative to mid-sized firms, when the reforms are adopted)...",0
The paper finds the disparity between long-term and short-term analyst forecasted earnings growth predicts returns and revisions in long-term analyst forecasts.,1
29% of the variation in stock market participation across investors is due to genetic differences,1
"End-of-workday fatigue will be related to work–family conflict at home, within individuals, such that school employees will experience heightened work–family conflict on days when they are more fatigued...emotionally compared to days when they are less fatigued (Hypothesis 3c).",0
Noncognitive ability is a stronger predictor of labor force participation...,0
Types of online assessment used in the knowledge assessment process have an inﬂuence on appearance of specific learning strategy.,1
The number of social networking activities negatively relates to general self-efficacy.,0
"However, the focus of this study is to examine how students would use this technology (including its true mobility) to make up for missing a lecture class that they normally attend.",0
Praise was expected to increase a writer’s likelihood of implementation but have no effect on one’s ability to revise; the expectation for likelihood of implementation is the portion selected.,0
"It appears that upstream workers discriminate against non-coethnics downstream by undersupplying them, as predicted by the model.",1
Children presenting with hallucinations during the last month more often experience speech illusions during the white noise (WN) task than children who do not experience hallucinations.  This suggests that the children who present with altered top-down processing might be a group of children with an increased vulnerability for psychosis.,0
There is more GMV in the lef insula among antipsychotic-naive FEP patients compare to the ARMS-ST patients.,0
Patients tend to be less dissatisfied after graded exercise and counselling (GET).,0
"Consistent with the findings of other studies, attendance is a protective factor against mood and disorder among the oﬀspring of both depressed and non-depressed parents.",0
Patients with schizophrenia show poorer performance than controls on all measures of the Stroop task.,1
"We selected the claim that people with ASD have significant localized diﬀerences in brain anatomy from controls. Although this varies with clinical phenotype, some regions may be aﬀected across the disorder, namely the cerebellum, parahippocampal gyrus and fusiform gyrus.",0
Children’s feelings and values about their family relationships change as they transition from adolescence to young adulthood: family identity weakened during adolescence but strengthened during young adulthood (see Figure 2),0
"Romantic representations (as indexed by the Current Relationship Interview, CRI, vs. the Adult Attachment Interview, AAI) are uniquely associated with earlier functioning outside the family of origin (e.g. preschool ego resiliency)",0
The impact of the ‘‘machismo’’ stereotype (the belief that it is important for persons of one’s sex to exhibit attributes reﬂecting unmitigated agency)  on aggression is magnified by narcissism for boys.,0
"Taken together, the paper finds evidence that aggregate growth rates, including consumption, are indeed time-varying and predictable by innovation-related measures over longer horizons, just as predicted by the benchmark model.",0
Heavy adolescents will complete fewer years of formal schooling than non-heavy adolescents.,0
There is a strong relation between preschool mathematical ability at 54 months and age 15 mathematics achievement.,1
"The authors asked whether the linguistic complexity of the texts would be found to increase from grade level to grade level as they would be expected to do according to the systematic complexification assumption...the multilevel regression estimates (Table 6, columns 2–7) showed significant differences between Grades 5/6 and 9/10 for seven of the 10 features.",1
The authors hypothesized that teacher prompts for relational thinking would lead to student relational thinking in the immediately following turns for speaking.,1
Children who practiced simple addition facts using the modified practice workbook constructed a better understanding of math equivalence than children who practiced using the control workbook.,1
The results indicate that both the quantity of homework and the frequency of assignment are related to academic results; the finding for frequency of assignment is the portion selected.,0
"The authors expected that students in the combined intervention group (SRL [self-regulated learning] + TEXT [text reduction strategies]) would show a greater preference for self-regulated learning in comparison with the students in both other groups, both immediately after the intervention and in the follow-up test; the selected result compares the combined intervention group with the REG [regular instruction] group immediately after the intervention.",0
"The authors argue that the increasing incidence of educational researchers applying advanced modeling procedures to correlational data (the issue of concern to be documented here) comes with a cost. Specifically, such researchers may be more likely to (inappropriately) imply causality and make recommendations for practice based on correlational data when they implement these advanced modeling techniques.",0
Whole number misconceptions will decrease over time.,1
"Trade liberalization was accompanied by significant increases in FDI [foreign direct investment] linkages, particularly for backward linkages.",0
More successful employees in a given job task are more likely to react to negative social comparisons regarding that task by deceiving.,1
"Bohemian scenes are stronger in areas with higher crime rates. The ""established"" or ""bourgeois"" theory that crime indicates social disorganization and ""would repel most residents"" does not hold in a Bohemian scene, which inverts this anti-crime value.",1
"For LBOTE (language background other than English) students, mainstream enrollments increased faster than enrollments in SSPs (schools for specific purposes)",1
"For juveniles on the margin of incarceration, such detention leads to a decrease in high school completion.",0
The experimental group scored higher on the WRMT-R/NU (Woodcock Reading Mastery Test-Revised/Normative Update) than the control group at the end of first grade,0
multiple modes of scaffolding impact students’ domain-specific knowledge during information problem solving (IPS).,1
post-intervention career motivation is related to ratings of role-play experience.,0
Dorsomedial prefrontal cortex (dmPFC) activity during self-referential processing of sadness at age 16 predicts greater depression at age 17,0
"Democratic teaching practices and school climate (specifically, students' reports of equitable school climates) have longer-term consequences on youths’ civic engagement beliefs, attitudes, and behaviors",0
"Generalization of newly learned verbs after a 24-hr delay is improved followed by a nap (versus wakefulness) whether or not the child is a habitual napper - non-habitual nappers do not retain new memories across periods of wakefulness until nighttime sleep, and, like habitual nappers, demonstrate generalization only if they nap after encoding",0
"In Experiment 1, when children were asked to report whether the voice and face went together or not in each video (i.e., whether they were synchronous), there were developmental differences in the number of children who passed in the critical test trials. The ITCW (intersensory temporal contiguity window) decreases in size to less than 666 ms during early childhood. That is, only older children can detect an A-V asynchrony as small as 366 ms.",0
Computer-assisted remedial reading application (CARRI) enhances spelling in children with low prereading skills and risk for reading disabilities; whereas children in typical remedial reading instruction (RRI) made gains to a lesser extent than the computer-assisted group,0
"Children’s use of race as a sorting dimension (one measure of race salience, along with essentialist thinking in racial constancy) explains unique variance in children’s racial stereotype development not accounted for by other variables, such as age and classification skill",0
"Higher tariffs are associated with higher gaps in reported quantities, which suggests that the primary means of tariff evasion occurs through the under-reporting of quantities.",1
"The paper shows that acquirers exhibit significantly higher innovation output than their matching acquirers as well as their target firms, as measured by the Patent Index...",1
"The authors found that overall performance on the comprehension tasks was related to the children’s English language abilities as rated by their teachers. Thus, the tasks proved more challenging for children with lower English language abilities than for children with higher English language abilities as compared to their peers.",0
"Students who perceived their father as non-autonomy-supportive did not differ from students in the Moderate group, except on achievement; that they differed on achievement is the portion selected.",0
"As was expected, the results showed that task-focused behavior measured one-year earlier predicted children’s spelling in grades 2 and 3, even after controlling for IQ and all phonological processing skills; the finding for grade 3 is the portion selected.",0
TFA teachers are less at risk of turning over during the school year than traditionally prepared teachers but at greater risk at the end of the year. This pattern is driven by a distinct pattern in the ways in which TFA corps members move schools and leave teaching.,1
"The mathematics assessment scores of students in TPD (technology-enhanced professional development) teachers’ classrooms differ from those of students who are in nonparticipating teachers’ classrooms, with the number of TPD teachers a student having a cumulative effect that yields substantial gains in passing rates, particularly for African American students",1
"In fourth-grade classrooms, the distribution of low-quality teachers (according to a value-added model) for fourth graders receiving FRL (free & reduced lunch) is consistently higher than the distribution for non-FRL fourth graders",0
"Science gaps by gender and race/ethnicity tended to remain stable or narrow as students progressed through elementary and middle school, with the Hispanic–White gap narrowing.",1
"[The] results suggest that points takers lack financial sophistication. Similarly, demographic characteristics of the points takers in our sample suggest low sophistication (lower education levels and mature age). Portion selected is “education”.",1
"For customers, seeing employees at work can increase perceptions of eﬀort",0
inventory productivityis a strong predictor of future stock returns,1
"The authors' results corroborate their main assumption that prior knowledge moderates the signaling effect in that signals help LPK [low prior knowledge] learners but hinder learning in more advanced students, thereby suggesting a full reversal of the signaling effect for HPK [high-domain-specific-prior-knowledge] learners.",0
"On the micro level, the authors find support for ‘ethnic avoidance’. Individuals who move to a new neighbourhood are more likely to be immigrants than Swedes when the share of immigrants is high in the destination neighbourhood.",1
